,timestamp,location,price,last4ccnum,date,loyaltynum,date_new
1203,16/1/2014 13:45,Kalami Kafenion,9.27,8202,16/1/2014,L2343,16/1/2014
1204,16/1/2014 13:45,Ouzeri Elian,12.47,3853,16/1/2014,L1485,16/1/2014
1205,16/1/2014 13:45,Ouzeri Elian,18.27,2142,16/1/2014,L9637,NA
1206,16/1/2014 13:47,Abila Zacharo,36.02,7108,16/1/2014,L6544,NA
1207,16/1/2014 13:48,Abila Zacharo,24.38,4948,16/1/2014,L9406,16/1/2014
1208,16/1/2014 13:48,Gelatogalore,32.4,1874,16/1/2014,L4424,16/1/2014
1209,16/1/2014 13:48,Hippokampos,29.93,9617,16/1/2014,L5553,16/1/2014
1210,16/1/2014 13:48,Kalami Kafenion,11.83,3492,16/1/2014,L7814,16/1/2014
1211,16/1/2014 13:48,Kalami Kafenion,91.38,9635,16/1/2014,L3191,NA
1212,16/1/2014 13:49,Kalami Kafenion,8.86,7384,16/1/2014,L3800,16/1/2014
1213,16/1/2014 13:54,Hippokampos,8.07,1310,16/1/2014,L8012,NA
1214,16/1/2014 13:55,Abila Zacharo,8.43,6901,16/1/2014,L9363,16/1/2014
1215,16/1/2014 13:55,Hippokampos,30.02,8411,16/1/2014,L6110,NA
1216,16/1/2014 14:00,Ouzeri Elian,8.52,2418,16/1/2014,L9018,16/1/2014
1217,16/1/2014 14:01,Ouzeri Elian,8.47,7117,16/1/2014,L6417,16/1/2014
1218,16/1/2014 14:05,Guy's Gyros,32.8,1877,16/1/2014,L3014,16/1/2014
1219,16/1/2014 15:58,Octavio's Office Supplies,131.01,5368,16/1/2014,L2247,16/1/2014
1220,16/1/2014 16:56,Abila Scrapyard,1897.05,2276,16/1/2014,L3317,16/1/2014
1221,16/1/2014 17:07,Gelatogalore,10.62,4434,16/1/2014,L2169,16/1/2014
1222,16/1/2014 17:17,Carlyle Chemical Inc.,1814.24,7792,16/1/2014,L5756,16/1/2014
1223,16/1/2014 18:49,Katerina’s Café,93.68,8411,16/1/2014,L6110,NA
1224,16/1/2014 19:04,Guy's Gyros,25.57,7384,16/1/2014,L3800,16/1/2014
1225,16/1/2014 19:09,Guy's Gyros,8.31,3484,16/1/2014,L2490,16/1/2014
1226,16/1/2014 19:39,Katerina’s Café,10.93,7889,16/1/2014,L6119,16/1/2014
1227,16/1/2014 19:40,Guy's Gyros,37.8,4795,16/1/2014,L8566,16/1/2014
1228,16/1/2014 19:45,Frydos Autosupply n' More,53.37,1874,16/1/2014,L4424,16/1/2014
1229,16/1/2014 19:47,Katerina’s Café,34.34,3547,16/1/2014,L9362,NA
1230,16/1/2014 20:05,Katerina’s Café,69.3,5407,16/1/2014,L4034,NA
1231,16/1/2014 20:08,Albert's Fine Clothing,283.38,7117,16/1/2014,L6417,16/1/2014
1232,16/1/2014 20:09,Guy's Gyros,28.27,6901,16/1/2014,L9363,16/1/2014
1233,16/1/2014 20:09,Katerina’s Café,18.79,8129,16/1/2014,L8328,16/1/2014
1234,16/1/2014 20:13,Hippokampos,29.13,1321,16/1/2014,L4149,16/1/2014
1235,16/1/2014 20:14,Guy's Gyros,111.31,9683,16/1/2014,L7291,NA
1236,16/1/2014 20:17,Guy's Gyros,25.78,3853,16/1/2014,L1485,NA
1237,16/1/2014 20:17,Guy's Gyros,30.76,6816,16/1/2014,L8148,16/1/2014
1238,16/1/2014 20:23,Katerina’s Café,13.91,9617,16/1/2014,L5553,16/1/2014
1239,16/1/2014 20:25,Albert's Fine Clothing,91.71,7819,16/1/2014,L5259,16/1/2014
1240,16/1/2014 20:25,Katerina’s Café,35.43,2418,16/1/2014,L9018,16/1/2014
1241,16/1/2014 20:25,Ouzeri Elian,22.65,2681,16/1/2014,L1107,16/1/2014
1242,16/1/2014 20:25,Ouzeri Elian,23.89,6899,16/1/2014,L6267,16/1/2014
1243,16/1/2014 20:25,Roberts and Sons,155.76,4434,16/1/2014,L2169,16/1/2014
1244,16/1/2014 20:28,Katerina’s Café,30.84,9405,16/1/2014,L3259,NA
1245,16/1/2014 20:28,Ouzeri Elian,9.91,9551,16/1/2014,L5777,16/1/2014
1246,16/1/2014 20:35,Guy's Gyros,11.31,7108,16/1/2014,L6544,16/1/2014
1247,16/1/2014 20:36,Katerina’s Café,19.44,2142,16/1/2014,L9637,16/1/2014
1248,16/1/2014 20:39,Katerina’s Café,30.56,8202,16/1/2014,L2343,16/1/2014
1249,16/1/2014 20:42,Hippokampos,114,6895,16/1/2014,L3366,NA
1250,16/1/2014 20:43,Hippokampos,27.74,2463,16/1/2014,L6886,NA
1251,16/1/2014 20:45,Shoppers' Delight,160.69,1877,16/1/2014,L3014,NA
1252,16/1/2014 20:50,Shoppers' Delight,16.84,1286,16/1/2014,L3572,16/1/2014
1253,16/1/2014 20:51,Katerina’s Café,34.58,3492,16/1/2014,L7814,16/1/2014
1254,16/1/2014 20:52,Roberts and Sons,240.66,7354,16/1/2014,L9254,16/1/2014
1255,16/1/2014 20:54,Frydos Autosupply n' More,130.01,4948,16/1/2014,L9406,16/1/2014
1256,16/1/2014 20:58,Hippokampos,12.47,8332,16/1/2014,L2070,NA
1257,16/1/2014 21:13,Hippokampos,20.84,7688,16/1/2014,L4164,16/1/2014
1258,16/1/2014 21:16,Ouzeri Elian,29.99,9241,16/1/2014,L3288,16/1/2014
1259,17/1/2014 7:29,Brew've Been Served,52.56,7384,17/1/2014,L3800,NA
1260,17/1/2014 7:31,Hallowed Grounds,3.25,1310,17/1/2014,L8012,17/1/2014
1261,17/1/2014 7:33,Hallowed Grounds,14.58,7889,17/1/2014,L6119,17/1/2014
1262,17/1/2014 7:36,Brew've Been Served,11.69,5368,17/1/2014,L2247,17/1/2014
1263,17/1/2014 7:38,Coffee Cameleon,10.27,3547,17/1/2014,L9362,17/1/2014
1264,17/1/2014 7:39,Hallowed Grounds,15.98,9617,17/1/2014,L5553,17/1/2014
1265,17/1/2014 7:41,Hallowed Grounds,10.52,8129,17/1/2014,L8328,NA
1266,17/1/2014 7:50,Brew've Been Served,8.07,4948,17/1/2014,L9406,17/1/2014
1267,17/1/2014 7:51,Coffee Cameleon,6.81,7253,17/1/2014,L1682,17/1/2014
1268,17/1/2014 7:52,Coffee Cameleon,9.16,6816,17/1/2014,L8148,17/1/2014
1269,17/1/2014 7:52,Hallowed Grounds,18.6,1874,17/1/2014,L4424,17/1/2014
1270,17/1/2014 7:56,Hallowed Grounds,9.72,5010,17/1/2014,L2459,17/1/2014
1271,17/1/2014 7:57,Brew've Been Served,10.52,7354,17/1/2014,L9254,17/1/2014
1272,17/1/2014 7:59,Brew've Been Served,19.39,4795,17/1/2014,L8566,17/1/2014
1273,17/1/2014 7:59,Hallowed Grounds,5.52,6691,17/1/2014,L6267,17/1/2014
1274,17/1/2014 8:03,Brew've Been Served,13.66,3484,17/1/2014,L2490,17/1/2014
1275,17/1/2014 8:03,Hallowed Grounds,38.22,3492,17/1/2014,L7814,NA
1276,17/1/2014 8:04,Brew've Been Served,16.62,9405,17/1/2014,L3259,17/1/2014
1277,17/1/2014 8:04,Hallowed Grounds,9.4,9551,17/1/2014,L5777,17/1/2014
1278,17/1/2014 8:07,Coffee Cameleon,7.49,2418,17/1/2014,L9018,17/1/2014
1279,17/1/2014 8:08,Kronos Mart,286.24,1415,17/1/2014,L7783,NA
1280,17/1/2014 8:09,Brew've Been Served,9.3,8202,17/1/2014,L2343,NA
1281,17/1/2014 8:12,Brew've Been Served,18.15,5407,17/1/2014,L4034,17/1/2014
1282,17/1/2014 8:12,Hallowed Grounds,6.39,2681,17/1/2014,L1107,NA
1283,17/1/2014 8:13,Coffee Cameleon,14.99,4434,17/1/2014,L2169,NA
1284,17/1/2014 8:15,Brew've Been Served,3.09,3853,17/1/2014,L1485,17/1/2014
1285,17/1/2014 8:17,Brew've Been Served,5.29,6901,17/1/2014,L9363,17/1/2014
1286,17/1/2014 8:19,Brew've Been Served,14.58,8411,17/1/2014,L6110,17/1/2014
1287,17/1/2014 8:22,Brew've Been Served,15.46,7819,17/1/2014,L5259,17/1/2014
1288,17/1/2014 8:23,Brew've Been Served,51.04,1286,17/1/2014,L3572,NA
1289,17/1/2014 11:32,Stewart and Sons Fabrication,1753.17,9735,17/1/2014,L9633,17/1/2014
1290,17/1/2014 12:00,Bean There Done That,5.77,6895,17/1/2014,L3366,17/1/2014
1291,17/1/2014 12:00,Bean There Done That,8.21,9635,17/1/2014,L3191,17/1/2014
1292,17/1/2014 12:00,Bean There Done That,18.72,1321,17/1/2014,L4149,17/1/2014
1293,17/1/2014 12:00,Bean There Done That,19.56,1877,17/1/2014,L3014,17/1/2014
1294,17/1/2014 12:00,Bean There Done That,19.67,1415,17/1/2014,L7783,17/1/2014
1295,17/1/2014 12:00,Brewed Awakenings,6,8332,17/1/2014,L2070,17/1/2014
1296,17/1/2014 12:00,Brewed Awakenings,8.16,7688,17/1/2014,L4164,17/1/2014
1297,17/1/2014 12:00,Brewed Awakenings,88.69,2540,17/1/2014,L5947,NA
1298,17/1/2014 12:00,Coffee Shack,19.16,7117,17/1/2014,L6417,17/1/2014
1299,17/1/2014 12:00,Jack's Magical Beans,7.57,6899,17/1/2014,L6267,17/1/2014
1300,17/1/2014 12:00,Jack's Magical Beans,19.11,9241,17/1/2014,L3288,17/1/2014
1301,17/1/2014 13:11,Abila Zacharo,68.78,8332,17/1/2014,L2070,NA
1302,17/1/2014 13:16,Hippokampos,38.21,2418,17/1/2014,L9018,17/1/2014
1303,17/1/2014 13:16,Kalami Kafenion,140.78,7253,17/1/2014,L1682,17/1/2014
1304,17/1/2014 13:17,Gelatogalore,15.84,8156,17/1/2014,L5224,17/1/2014
1305,17/1/2014 13:18,Guy's Gyros,8.64,7688,17/1/2014,L4164,17/1/2014
1306,17/1/2014 13:21,Guy's Gyros,22.18,3484,17/1/2014,L2490,17/1/2014
1307,17/1/2014 13:27,Hippokampos,14.57,4795,17/1/2014,L8566,17/1/2014
1308,17/1/2014 13:28,Abila Zacharo,15.95,5010,17/1/2014,L2459,17/1/2014
1309,17/1/2014 13:31,Hippokampos,15.77,6816,17/1/2014,L8148,17/1/2014
1310,17/1/2014 13:33,Gelatogalore,23.23,9635,17/1/2014,L3191,17/1/2014
1311,17/1/2014 13:37,Kalami Kafenion,105.32,2463,17/1/2014,L6886,NA
1312,17/1/2014 13:38,Guy's Gyros,39.14,3853,17/1/2014,L1485,17/1/2014
1313,17/1/2014 13:38,Hippokampos,52.31,1286,17/1/2014,L3288,17/1/2014
1314,17/1/2014 13:38,Kalami Kafenion,39.43,5407,17/1/2014,L4034,NA
1315,17/1/2014 13:38,Ouzeri Elian,14.01,1415,17/1/2014,L7783,NA
1316,17/1/2014 13:39,Kalami Kafenion,27.7,9405,17/1/2014,L3259,NA
1317,17/1/2014 13:40,Gelatogalore,37.3,1310,17/1/2014,L8012,NA
1318,17/1/2014 13:41,Abila Zacharo,14.51,2142,17/1/2014,L9637,17/1/2014
1319,17/1/2014 13:42,Katerina’s Café,21.01,3547,17/1/2014,L9362,17/1/2014
1320,17/1/2014 13:45,Abila Zacharo,79.67,7354,17/1/2014,L9254,NA
1321,17/1/2014 13:47,Gelatogalore,18.1,2681,17/1/2014,L1107,17/1/2014
1322,17/1/2014 13:48,Katerina’s Café,13.11,1321,17/1/2014,L4149,17/1/2014
1323,17/1/2014 13:49,Chostus Hotel,114.22,9683,17/1/2014,L7291,17/1/2014
1324,17/1/2014 13:51,Gelatogalore,34.59,7819,17/1/2014,L5259,17/1/2014
1325,17/1/2014 13:51,Kalami Kafenion,20.02,1874,17/1/2014,L4424,17/1/2014
1326,17/1/2014 13:52,Hippokampos,108.35,9617,17/1/2014,L5553,NA
1327,17/1/2014 13:53,Kalami Kafenion,24.21,8411,17/1/2014,L6110,17/1/2014
1328,17/1/2014 13:53,Katerina’s Café,35.52,4434,17/1/2014,L2169,17/1/2014
1329,17/1/2014 13:54,Chostus Hotel,159.62,2540,17/1/2014,L5947,NA
1330,17/1/2014 13:55,Guy's Gyros,32.31,6901,17/1/2014,L9363,NA
1331,17/1/2014 13:57,Gelatogalore,21.62,3492,17/1/2014,L7814,17/1/2014
1332,17/1/2014 13:58,Hippokampos,21.81,1877,17/1/2014,L3014,NA
1333,17/1/2014 13:58,Kalami Kafenion,27.73,7108,17/1/2014,L6544,17/1/2014
1334,17/1/2014 14:00,Guy's Gyros,15.12,8202,17/1/2014,L2343,17/1/2014
1335,17/1/2014 14:05,Guy's Gyros,21.1,7117,17/1/2014,L6417,17/1/2014
1336,17/1/2014 14:06,Abila Zacharo,51.95,5368,17/1/2014,L2247,NA
1337,17/1/2014 14:15,Katerina’s Café,70.72,4948,17/1/2014,L9406,NA
1338,17/1/2014 14:32,Ouzeri Elian,26.1,8129,17/1/2014,L8328,17/1/2014
1339,17/1/2014 19:24,Katerina’s Café,22.18,3492,17/1/2014,L7814,17/1/2014
1340,17/1/2014 19:29,Guy's Gyros,19.68,6816,17/1/2014,L8148,17/1/2014
1341,17/1/2014 19:40,Hippokampos,19.76,7117,17/1/2014,L6417,17/1/2014
1342,17/1/2014 19:40,Ouzeri Elian,38.6,6899,17/1/2014,L6267,17/1/2014
1343,17/1/2014 19:44,Albert's Fine Clothing,1239.41,1321,17/1/2014,L4149,17/1/2014
1344,17/1/2014 19:46,Guy's Gyros,16.83,6901,17/1/2014,L9363,17/1/2014
1345,17/1/2014 19:53,Guy's Gyros,35.1,4795,17/1/2014,L8566,17/1/2014
1346,17/1/2014 19:57,Frydos Autosupply n' More,124.52,4948,17/1/2014,L9406,17/1/2014
1347,17/1/2014 19:57,Katerina’s Café,34.93,8129,17/1/2014,L8328,NA
1348,17/1/2014 20:03,Hippokampos,8.92,2540,17/1/2014,L5947,17/1/2014
1349,17/1/2014 20:05,Shoppers' Delight,155.01,7384,17/1/2014,L3800,17/1/2014
1350,17/1/2014 20:07,Katerina’s Café,21.22,1310,17/1/2014,L8012,17/1/2014
1351,17/1/2014 20:07,Ouzeri Elian,70.21,9241,17/1/2014,L3288,NA
1352,17/1/2014 20:16,Guy's Gyros,37.55,3484,17/1/2014,L2490,17/1/2014
1353,17/1/2014 20:19,Katerina’s Café,36.12,8202,17/1/2014,L2343,17/1/2014
1354,17/1/2014 20:20,Katerina’s Café,19.09,7253,17/1/2014,L1682,17/1/2014
1355,17/1/2014 20:21,Guy's Gyros,8.31,7819,17/1/2014,L5259,17/1/2014
1356,17/1/2014 20:21,Shoppers' Delight,289.33,1286,17/1/2014,L3572,NA
1357,17/1/2014 20:24,Guy's Gyros,8.54,3853,17/1/2014,L1485,17/1/2014
1358,17/1/2014 20:24,Katerina’s Café,72.13,7889,17/1/2014,L6119,NA
1359,17/1/2014 20:28,Ouzeri Elian,35.81,9551,17/1/2014,L5777,17/1/2014
1360,17/1/2014 20:35,Ouzeri Elian,26.4,2681,17/1/2014,L1107,17/1/2014
1361,17/1/2014 20:41,Frydos Autosupply n' More,260.08,7354,17/1/2014,L9254,NA
1362,17/1/2014 20:41,General Grocer,98.03,7108,17/1/2014,L6544,NA
1363,17/1/2014 20:54,Hippokampos,11.93,7688,17/1/2014,L4164,17/1/2014
1364,17/1/2014 20:58,Katerina’s Café,38.21,2142,17/1/2014,L9637,17/1/2014
1365,17/1/2014 20:59,Guy's Gyros,29.71,9683,17/1/2014,L7291,17/1/2014
1366,17/1/2014 21:05,Katerina’s Café,33.73,5407,17/1/2014,L4034,17/1/2014
1367,17/1/2014 21:06,Katerina’s Café,27.49,9405,17/1/2014,L3259,17/1/2014
1368,17/1/2014 21:07,Guy's Gyros,55.4,4434,17/1/2014,L2169,NA
1369,17/1/2014 21:15,Frydos Autosupply n' More,67.29,5368,17/1/2014,L2247,17/1/2014
1370,17/1/2014 21:29,Hippokampos,38.19,2463,17/1/2014,L6886,17/1/2014
1371,17/1/2014 21:58,Hippokampos,12.86,9635,17/1/2014,L3191,17/1/2014
1372,18/1/2014 12:03,Chostus Hotel,600,5010,18/1/2014,L2459,18/1/2014
1373,18/1/2014 13:04,Abila Zacharo,111.93,8156,18/1/2014,L5224,18/1/2014
1374,18/1/2014 13:05,Abila Zacharo,25.59,2540,18/1/2014,L5947,NA
1375,18/1/2014 13:15,Katerina’s Café,34.54,6691,18/1/2014,L6267,18/1/2014
1376,18/1/2014 13:18,Ouzeri Elian,33.57,6895,18/1/2014,L3366,18/1/2014
1377,18/1/2014 13:19,Kalami Kafenion,30.12,5368,18/1/2014,L2247,18/1/2014
1378,18/1/2014 13:21,Hippokampos,100.11,1877,18/1/2014,L3014,NA
1379,18/1/2014 13:25,Abila Zacharo,18.45,7253,18/1/2014,L1682,18/1/2014
1380,18/1/2014 13:27,Guy's Gyros,55.21,7384,18/1/2014,L3800,NA
1381,18/1/2014 13:28,Guy's Gyros,27.4,1874,18/1/2014,L4424,18/1/2014
1382,18/1/2014 13:28,Kalami Kafenion,38.91,2463,18/1/2014,L6886,18/1/2014
1383,18/1/2014 13:32,Abila Zacharo,16.59,9551,18/1/2014,L5777,18/1/2014
1384,18/1/2014 13:34,Katerina’s Café,19.3,3484,18/1/2014,L2490,18/1/2014
1385,18/1/2014 13:34,Ouzeri Elian,25.75,3547,18/1/2014,L9362,NA
1386,18/1/2014 13:58,Gelatogalore,84.38,2681,18/1/2014,L1107,NA
1387,18/1/2014 13:58,Kalami Kafenion,24.14,1321,18/1/2014,L4149,18/1/2014
1388,18/1/2014 14:00,Katerina’s Café,37.26,8411,18/1/2014,L6110,18/1/2014
1389,18/1/2014 14:02,Kalami Kafenion,42.73,8202,18/1/2014,L2343,18/1/2014
1390,18/1/2014 14:03,Katerina’s Café,96.36,7688,18/1/2014,L4164,18/1/2014
1391,18/1/2014 14:05,Guy's Gyros,47.89,9617,18/1/2014,L5553,18/1/2014
1392,18/1/2014 14:06,Katerina’s Café,24.14,7819,18/1/2014,L5259,NA
1393,18/1/2014 14:17,Kalami Kafenion,53.36,6901,18/1/2014,L9363,18/1/2014
1394,18/1/2014 14:51,Ahaggo Museum,55.55,1286,18/1/2014,L3288,18/1/2014
1395,18/1/2014 14:55,Ahaggo Museum,120.2,7384,18/1/2014,L3800,18/1/2014
1396,18/1/2014 15:20,Albert's Fine Clothing,35.66,6895,18/1/2014,L3366,18/1/2014
1397,18/1/2014 15:31,Frydos Autosupply n' More,103.41,5368,18/1/2014,L2247,18/1/2014
1398,18/1/2014 15:31,General Grocer,477.6,3547,18/1/2014,L9362,18/1/2014
1399,18/1/2014 15:32,Frydos Autosupply n' More,361.54,1874,18/1/2014,L4424,NA
1400,18/1/2014 15:40,Shoppers' Delight,258.33,8156,18/1/2014,L5224,18/1/2014
1401,18/1/2014 15:41,Roberts and Sons,62.47,7253,18/1/2014,L1682,18/1/2014
1402,18/1/2014 15:51,Frydos Autosupply n' More,103.55,1877,18/1/2014,L3014,18/1/2014
1403,18/1/2014 15:53,Frydos Autosupply n' More,120.67,2463,18/1/2014,L6886,18/1/2014
1404,18/1/2014 15:57,Albert's Fine Clothing,189.52,6691,18/1/2014,L6267,18/1/2014
1405,18/1/2014 18:39,Frank's Fuel,52.66,9635,18/1/2014,L3191,18/1/2014
1406,18/1/2014 18:51,Frydos Autosupply n' More,234.53,5407,18/1/2014,L4034,18/1/2014
1407,18/1/2014 18:59,Albert's Fine Clothing,226.49,8156,18/1/2014,L5224,18/1/2014
1408,18/1/2014 19:08,Guy's Gyros,39.68,3484,18/1/2014,L2490,18/1/2014
1409,18/1/2014 19:17,Katerina’s Café,21.63,8129,18/1/2014,L8328,NA
1410,18/1/2014 19:20,Roberts and Sons,266.69,9617,18/1/2014,L5553,18/1/2014
1411,18/1/2014 19:21,Guy's Gyros,28.07,5368,18/1/2014,L2247,18/1/2014
1412,18/1/2014 19:21,Hippokampos,21.34,1321,18/1/2014,L4149,NA
1413,18/1/2014 19:21,Ouzeri Elian,57.63,6899,18/1/2014,L6267,18/1/2014
1414,18/1/2014 19:26,Ouzeri Elian,61.56,9551,18/1/2014,L5777,NA
1415,18/1/2014 19:30,Katerina’s Café,8.14,7889,18/1/2014,L6119,18/1/2014
1416,18/1/2014 19:31,Katerina’s Café,22.74,1874,18/1/2014,L4424,18/1/2014
1417,18/1/2014 19:32,Katerina’s Café,33.41,4434,18/1/2014,L2169,18/1/2014
1418,18/1/2014 19:35,Hippokampos,27.21,6895,18/1/2014,L3366,18/1/2014
1419,18/1/2014 19:36,Abila Zacharo,21.29,4795,18/1/2014,L8566,18/1/2014
1420,18/1/2014 19:36,Hippokampos,53.21,2463,18/1/2014,L6886,18/1/2014
1421,18/1/2014 19:36,Katerina’s Café,35.79,6691,18/1/2014,L6267,NA
1422,18/1/2014 19:39,Guy's Gyros,78.36,6816,18/1/2014,L8148,NA
1423,18/1/2014 19:39,Kalami Kafenion,71.14,9635,18/1/2014,L3191,NA
1424,18/1/2014 19:42,Hippokampos,63.21,8332,18/1/2014,L2070,18/1/2014
1425,18/1/2014 19:46,Katerina’s Café,11.19,8202,18/1/2014,L2343,NA
1426,18/1/2014 19:46,Ouzeri Elian,14.9,2681,18/1/2014,L1107,18/1/2014
1427,18/1/2014 19:46,Roberts and Sons,125.35,7688,18/1/2014,L4164,NA
1428,18/1/2014 19:47,Katerina’s Café,16.48,4948,18/1/2014,L9406,NA
1429,18/1/2014 19:53,Katerina’s Café,76.1,3547,18/1/2014,L9362,18/1/2014
1430,18/1/2014 19:54,Katerina’s Café,33.63,1310,18/1/2014,L8012,18/1/2014
1431,18/1/2014 19:56,Katerina’s Café,32.68,2418,18/1/2014,L9018,18/1/2014
1432,18/1/2014 20:01,Hippokampos,49.21,1286,18/1/2014,L3288,18/1/2014
1433,18/1/2014 20:01,Katerina’s Café,17.37,9405,18/1/2014,L3259,NA
1434,18/1/2014 20:04,Katerina’s Café,45.88,8411,18/1/2014,L6110,18/1/2014
1435,18/1/2014 20:07,General Grocer,108.49,6901,18/1/2014,L9363,18/1/2014
1436,18/1/2014 20:09,Katerina’s Café,19.31,7354,18/1/2014,L9254,18/1/2014
1437,18/1/2014 20:11,Hippokampos,72.5,1415,18/1/2014,L7783,18/1/2014
1438,18/1/2014 20:13,Katerina’s Café,9.72,3853,18/1/2014,L1485,18/1/2014
1439,18/1/2014 20:15,Katerina’s Café,37.21,7819,18/1/2014,L5259,18/1/2014
1440,18/1/2014 20:23,Hippokampos,29.21,1877,18/1/2014,L3014,NA
1441,18/1/2014 20:26,Hippokampos,55.03,7117,18/1/2014,L6417,18/1/2014
1442,19/1/2014 3:13,Kronos Mart,87.66,3484,19/1/2014,L2490,NA
1443,19/1/2014 3:45,Kronos Mart,194.51,9551,19/1/2014,L5777,NA
1444,19/1/2014 3:48,Kronos Mart,150.36,8332,19/1/2014,L2070,NA
1445,19/1/2014 12:41,Desafio Golf Course,150.07,8156,19/1/2014,L5224,19/1/2014
1446,19/1/2014 12:57,Desafio Golf Course,145.72,7688,19/1/2014,L4164,19/1/2014
1447,19/1/2014 13:00,Katerina’s Café,35.01,7354,19/1/2014,L9254,19/1/2014
1448,19/1/2014 13:09,Gelatogalore,22.36,6895,19/1/2014,L3366,19/1/2014
1449,19/1/2014 13:23,Katerina’s Café,70.22,4795,19/1/2014,L8566,19/1/2014
1450,19/1/2014 13:26,Ahaggo Museum,26.91,9241,19/1/2014,L3288,19/1/2014
1451,19/1/2014 13:27,Ouzeri Elian,23.65,3484,19/1/2014,L2490,19/1/2014
1452,19/1/2014 13:33,Hippokampos,64.37,2142,19/1/2014,L9637,NA
1453,19/1/2014 13:51,Desafio Golf Course,190.91,8332,19/1/2014,L2070,19/1/2014
1454,19/1/2014 13:53,Katerina’s Café,26.76,4434,19/1/2014,L2169,19/1/2014
1455,19/1/2014 14:01,Katerina’s Café,12.78,1310,19/1/2014,L8012,NA
1456,19/1/2014 14:08,Ouzeri Elian,45.32,7384,19/1/2014,L3800,19/1/2014
1457,19/1/2014 14:20,Abila Zacharo,47.8,6901,19/1/2014,L9363,19/1/2014
1458,19/1/2014 14:20,Katerina’s Café,54.2,3492,19/1/2014,L7814,NA
1459,19/1/2014 15:03,General Grocer,70.22,6895,19/1/2014,L3366,19/1/2014
1460,19/1/2014 15:15,Desafio Golf Course,110.02,2463,19/1/2014,L6886,19/1/2014
1461,19/1/2014 15:26,Frydos Autosupply n' More,56.09,3484,19/1/2014,L2490,19/1/2014
1462,19/1/2014 15:39,Albert's Fine Clothing,274.66,2142,19/1/2014,L9637,19/1/2014
1463,19/1/2014 15:46,Desafio Golf Course,148.22,5010,19/1/2014,L2459,19/1/2014
1464,19/1/2014 15:53,Frydos Autosupply n' More,209.76,4795,19/1/2014,L8566,19/1/2014
1465,19/1/2014 18:54,Katerina’s Café,72.25,3547,19/1/2014,L9362,NA
1466,19/1/2014 19:43,Hippokampos,48.23,8332,19/1/2014,L2070,19/1/2014
1467,19/1/2014 19:43,Hippokampos,101.25,9635,19/1/2014,L3191,19/1/2014
1468,19/1/2014 19:44,Hippokampos,46.32,6895,19/1/2014,L3366,19/1/2014
1469,19/1/2014 19:44,Hippokampos,88.27,1321,19/1/2014,L4149,NA
1470,19/1/2014 19:45,Frydos Autosupply n' More,98.04,9405,19/1/2014,L3259,19/1/2014
1471,19/1/2014 19:45,Guy's Gyros,23.21,1286,19/1/2014,L3288,19/1/2014
1472,19/1/2014 19:45,Guy's Gyros,25.79,5010,19/1/2014,L2459,19/1/2014
1473,19/1/2014 19:45,Guy's Gyros,58.35,3484,19/1/2014,L2490,19/1/2014
1474,19/1/2014 19:45,Guy's Gyros,65.21,7384,19/1/2014,L3800,19/1/2014
1475,19/1/2014 19:48,Ouzeri Elian,67.98,6899,19/1/2014,L6267,19/1/2014
1476,19/1/2014 19:49,Guy's Gyros,100.36,6816,19/1/2014,L8148,NA
1477,19/1/2014 19:49,Ouzeri Elian,32.77,9551,19/1/2014,L5777,NA
1478,19/1/2014 19:53,Katerina’s Café,34.03,7889,19/1/2014,L6119,19/1/2014
1479,19/1/2014 19:56,Hippokampos,63.17,2463,19/1/2014,L6886,19/1/2014
1480,19/1/2014 19:56,Shoppers' Delight,30.39,2142,19/1/2014,L9637,19/1/2014
1481,19/1/2014 20:00,Guy's Gyros,18.08,7354,19/1/2014,L9254,19/1/2014
1482,19/1/2014 20:02,Albert's Fine Clothing,254.29,2540,19/1/2014,L5947,19/1/2014
1483,19/1/2014 20:05,Katerina’s Café,33.79,1874,19/1/2014,L4424,19/1/2014
1484,19/1/2014 20:14,Guy's Gyros,36.87,7108,19/1/2014,L6544,19/1/2014
1485,19/1/2014 20:16,Guy's Gyros,37.48,9683,19/1/2014,L7291,19/1/2014
1486,19/1/2014 20:16,Hippokampos,78.96,1415,19/1/2014,L7783,19/1/2014
1487,19/1/2014 20:22,Katerina’s Café,38.9,9617,19/1/2014,L5553,19/1/2014
1488,19/1/2014 20:25,Guy's Gyros,20.94,3853,19/1/2014,L1485,19/1/2014
1489,19/1/2014 20:30,Guy's Gyros,31.94,4434,19/1/2014,L2169,19/1/2014
1490,19/1/2014 20:51,Guy's Gyros,39.6,6901,19/1/2014,L9363,19/1/2014
1491,NA,Abila Zacharo,12.05,7354,6/1/2014,L9254,6/1/2014
1492,NA,Abila Zacharo,18.11,7108,6/1/2014,L6544,6/1/2014
1493,NA,Abila Zacharo,26.93,2418,6/1/2014,L9018,6/1/2014
1494,NA,Brew've Been Served,10.68,7354,6/1/2014,L9254,6/1/2014
1495,NA,Brew've Been Served,12.83,9405,6/1/2014,L3259,6/1/2014
1496,NA,Coffee Cameleon,8.73,7253,6/1/2014,L1682,6/1/2014
1497,NA,Coffee Shack,11.51,7117,6/1/2014,L6417,6/1/2014
1498,NA,Frydos Autosupply n' More,89.3,5407,6/1/2014,L4034,6/1/2014
1499,NA,Frydos Autosupply n' More,253.87,9241,6/1/2014,L3288,6/1/2014
